INDRA UUID	Belief	PMID	Evidence	API	Subject	Predicate	Object
754b1128-1ef6-493e-9e77-52b61e70152a	0.95	12063637	These results suggest that there are four circulating prolactin-inhibitory hormones in addition to the hypothalamic mediators, dopamine and corticotropin releasing hormone, which modulate prolactin release.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:PRL))
716c5d45-0d74-4aee-8479-f281b8fb3eac	0.94	12065889	Influx of CRH into brain was slower than UCN II but faster than UCN I; it was inhibited by excess CRH but not by excess UCN I, II, III, or leptin.	reach	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:LEP))
78a3c7db-0ef8-4fd1-8000-3b966f23a92f	0.92	12089357	In this study we show that in AtT-20 corticotrophs CRH and cAMP induce Nur77 and Nurr1 expression and transcription at the NurRE site by protein kinase A (PKA) and calcium dependent and -independent mechanisms.	reach	p(HGNC:CRH)	directlyIncreases	p(HGNC:NR4A1)
00870dad-3b22-4978-9c89-3c56973d7210	0.95	12113951	As alpha-MSH also induces the activation of CRH gene expression in the PVN, we further determined whether i.c.v. injection of alpha-MSH regulates the phosphorylation of CREB in hypophysiotropic CRH neurons.	reach	p(HGNC:POMC)	directlyIncreases	p(HGNC:CRH)
2b3168b8-c5e5-44ee-93fc-995c4780754d	0.99	12161509	A complete estrogen receptor (ER) antagonist, ICI 182780, not only blocked repression of CRH mRNA levels by E2, but up-regulated CRH mRNA and protein synthesis.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:CRH))
b8de6787-8330-4bc9-a576-6c12a950e8c2	0.95	12161509	A complete estrogen receptor (ER) antagonist, ICI 182780, not only blocked repression of CRH mRNA levels by E2, but up-regulated CRH mRNA and protein synthesis.	reach	p(UP:P27958)	directlyIncreases	p(HGNC:CRH)
eda61d83-8ef1-4b6c-9460-7beecade2683	0.94	12161509	A complete estrogen receptor (ER) antagonist, ICI 182780, not only blocked repression of CRH mRNA levels by E2, but up-regulated CRH mRNA and protein synthesis.	reach	p(HGNC:ESR1)	directlyIncreases	p(HGNC:CRH)
d1b2e599-4a26-4876-93c4-78f205e502db	0.98	12161509	A complete estrogen receptor (ER) antagonist, ICI 182780, not only blocked repression of CRH mRNA levels by E2, but up-regulated CRH mRNA and protein synthesis.	reach	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:CRH))
6b021713-75e4-4161-9362-18ecbe9da364	0.86	12161509	E2 inhibited CRH mRNA expression in a dose dependent manner, which paralleled the decrease in CRH protein levels in culture media.	reach	p(UP:P27958)	directlyDecreases	p(HGNC:CRH)
6b021713-75e4-4161-9362-18ecbe9da364	0.86	12161509	These studies demonstrate that E2 represses placental CRH gene expression through an ER alpha mediated mechanism.	reach	p(UP:P27958)	directlyDecreases	p(HGNC:CRH)
1a9a4cb7-1857-4149-87bd-ee9d2f1f0496	0.94	12161509	Transient transfection assays conducted in the choriocarcinoma cell line JEG-3 demonstrated that E2 repressed CRH promoter activity, whereas the antagonist ICI 182780 up-regulated CRH promoter activity when ER alpha was cotransfected.	reach	p(UP:P27958)	directlyDecreases	act(p(HGNC:CRH))
97f718f6-2c27-4cb1-92e5-72bd584bb01c	0.95	12169768	PrRP increased hypothalamic release of CRH (PrRP 100 nmol/l 1.4 +/- 0.2 nmol and explant vs. the basal 1.1 +/- 0.2 nmol and explant, p < 0.05) but not arginine vasopressin.	reach	p(HGNC:PRLH)	directlyIncreases	act(p(HGNC:CRH))
3879b0ea-31d2-4c1a-9fff-acdbf98423a4	0.95	12201805	CRH and urocortin, via specific receptor isoforms, is now able to activate Gq and potentially enhance the oxytocin driven generation of inositol triphosphate.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:OXT))
00870dad-3b22-4978-9c89-3c56973d7210	0.95	12372003	Increased neuronal 5-HT content induced by systemic administration of the precursor 5-hydroxytryptophan (5-HTP) in combination with the 5-HT reuptake inhibitor fluoxetine raised CRH mRNA expression in the paraventricular nucleus (PVN) by 64%, increased pro opiomelanocortin (POMC) mRNA in the anterior pituitary lobe by 17% and stimulated ACTH secretion five-fold.	reach	p(HGNC:POMC)	directlyIncreases	p(HGNC:CRH)
6063fc17-66fd-41fd-9028-10845328df32	0.94	12379683	We have found that CRH enhanced lipopolysaccharide (LPS)-induced tumor necrosis factor alpha (TNF-alpha), interleukin-1beta (IL-1beta), and IL-6 production.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:IL1B))
2867274e-e710-4e8b-9c4b-768ac1d0d69b	0.95	12379683	We have found that CRH enhanced lipopolysaccharide (LPS)-induced tumor necrosis factor alpha (TNF-alpha), interleukin-1beta (IL-1beta), and IL-6 production.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:IL6))
51906ba4-1d46-4750-b2cc-20a8055675e9	0.95	12379683	We have found that CRH enhanced lipopolysaccharide (LPS)-induced tumor necrosis factor alpha (TNF-alpha), interleukin-1beta (IL-1beta), and IL-6 production.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:TNF))
39a32e53-413f-48b5-9b4c-778d80e6cd26	0.95	12429558	Hence, central insulin potentiated the ability of centrally administered CRH to suppress food intake.	reach	p(HGNC:INS)	directlyIncreases	act(p(HGNC:CRH))
39a32e53-413f-48b5-9b4c-778d80e6cd26	0.95	12429558	We determined if increased insulin within the brain potentiates the anorexic effects of intraventricular CRH.	reach	p(HGNC:INS)	directlyIncreases	act(p(HGNC:CRH))
c0606cd1-b5dc-4174-b658-30a62aa9c3bb	0.86	12450317	On the other hand, CRH significantly increased serum concentrations of E2 and corticosterone in vivo in hypophysectomized rats, but this increase was completely blocked by adrenalectomy.	reach	p(HGNC:CRH)	directlyIncreases	act(p(UP:P27958))
db20c9ef-496c-4e8a-8875-79ecc8d3db69	1.0	12485415	Furthermore, CRH induced rapid phosphorylation of ERK and p38 kinases.	reach	p(HGNC:CRH)	directlyIncreases	p(FPLX:ERK, pmod(Ph))
6d8c8d24-b3cd-4c7e-ad3e-f327febbf424	1.0	12485415	Furthermore, CRH induced rapid phosphorylation of ERK and p38 kinases.	sparser	p(HGNC:CRH)	directlyIncreases	p(FPLX:p38, pmod(Ph))
6d8c8d24-b3cd-4c7e-ad3e-f327febbf424	1.0	12485415	Furthermore, CRH induced rapid phosphorylation of ERK and p38 kinases.	reach	p(HGNC:CRH)	directlyIncreases	p(FPLX:p38, pmod(Ph))
e4fee956-2702-4fb5-ba71-186f16515f20	0.95	12488356	As NPY increases CRH mRNA in the hypothalamus, we further determined whether intracerebroventricular (i.c.v.) administration of NPY regulates the phosphorylation of CREB in hypophysiotropic CRH neurons.	reach	p(HGNC:NPY)	directlyIncreases	act(p(HGNC:CRH))
9ad8e4a2-fd3c-4dac-8eab-d07402068e31	0.92	12535959	Single administration of interleukin-1 induced biphasic increases in corticotropin releasing hormone and corticotropin releasing hormone-R1 mRNAs in the paraventricular nucleus : an early peak within 24 h, followed by a delayed (> 7 days) increase that peaked after 22 days.	reach	p(IP:IPR000975)	directlyIncreases	act(p(HGNC:CRH))
c1ad8d83-e172-41a4-9881-5a94039909f1	0.95	12553551	The aim of the current study was to evaluate baseline and CRH stimulated ACTH and F levels in patients with central diabetes insipidus (CDI), before and after replacement therapy with desamino-D-AVP (DDAVP).	reach	p(HGNC:CRH)	directlyIncreases	p(HGNC:POMC)
a87deb29-f4d7-4a6d-971b-5f998f9da057	0.86	12588515	Additionally, MCH was found to increase corticotropin releasing factor (CRF) release from hypothalamic explants, and this effect was abolished by the specific SLC-1 antagonist SB-568849.	reach	p(HGNC:PMCH)	directlyIncreases	act(p(HGNC:CRH))
b70d531d-d8e3-49cc-8e5d-c12047799a5d	0.95	12623122	CRH induces the expression of apoptotic Fas ligand (FasL) on invasive extravillous trophoblast and maternal decidual cells at the fetal-maternal interface.	reach	p(HGNC:CRH)	directlyIncreases	p(HGNC:FASLG)
8ac438f4-64e2-4963-88f3-3e51bc8e3673	0.86	12679466	Cells treated with either BAPTA-AM or EGTA had significantly reduced PGDH activity; and, at intermediate concentrations of chelator, exogenous CRH restored PGDH activity.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:PGD))
8ac438f4-64e2-4963-88f3-3e51bc8e3673	0.86	12679466	We hypothesized that CRH, produced locally in the chorion, could act to modulate PGDH activity throughout gestation.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:PGD))
b8de6787-8330-4bc9-a576-6c12a950e8c2	0.95	12694372	E2 and E2 + P4 up-regulated basal CRH mRNA expression in the paraventricular nucleus (PVN) as measured by in situ hybridization; this signal was also increased in the medial preoptic nucleus (MPN) following E2.	reach	p(UP:P27958)	directlyIncreases	p(HGNC:CRH)
03a82d08-209a-4347-a001-a4979bee9a94	0.94	12694640	Both the motor responses and the HPA activation were diminished by the preadministration of the CRH antagonist, while haloperidol attenuated only square crossing and rearing.	reach	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:HPSE))
3879b0ea-31d2-4c1a-9fff-acdbf98423a4	0.95	12716407	Corticotropin releasing hormone appears to be partly involved in the mediation of 5-HT induced vasopressin and oxytocin secretion.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:OXT))
726682bd-7c14-4707-ae9a-02e7a46bce8e	0.95	12746280	In this cell line, both Ucn and Ucn II induced accumulation of intracellular cAMP via corticotropin releasing factor receptor type 2beta and also caused a significant increase in IL-6 output levels.	reach	p(HGNC:UCN)	directlyIncreases	act(p(HGNC:CRH))
3eca5b14-051a-4051-8e93-9abe359ec401	0.95	12782401	CRH-R1 expression is virtually confined to corticotropes, suggesting that CRH induced adrenocorticotropin release is the result of a direct stimulation of corticotropes, whereas CRH stimulated TSH release is not directly mediated by the known chicken CRH-R1.	reach	p(HGNC:CRH)	directlyIncreases	act(p(UP:P22265))
3eca5b14-051a-4051-8e93-9abe359ec401	0.95	12782401	Possibly CRH induced TSH secretion is mediated by a yet unknown type of CRH-R in the chicken.	reach	p(HGNC:CRH)	directlyIncreases	act(p(UP:P22265))
8e8efa9d-7f33-4b54-b3c0-a0cf9f72b3ed	0.86	12804791	Interleukin-1 (IL-1) mediates psychological stress responses by regulating monoamine metabolism and secretion of corticotropin releasing factor, and is therefore, implicated in various psychiatric diseases.	reach	p(IP:IPR000975)	directlyIncreases	act(p(HGNC:CRH))
c15b2b93-63da-4fff-8ee2-c94b04806955	0.95	12818694	In olfactory bulb granule cell layer and in frontal cortex, CGP7930 potentiated the stimulatory effects of (-)-baclofen and gamma-aminobutyric acid (GABA) on basal and corticotropin releasing hormone stimulated adenylyl cyclase activities, respectively.	reach	p(HGNC:CRH)	directlyIncreases	act(p(PFAM:PF04199))
2867274e-e710-4e8b-9c4b-768ac1d0d69b	0.95	12829195	The current study was carried out in order to determine any possible difference in stress induced IL-6 release in atherosclerotic mice and the contribution of mast cells, corticotropin releasing hormone (CRH) and urocortin (Ucn).	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:IL6))
a0571b39-c3d4-453e-b973-b016ce941a21	0.86	12855401	Neuropeptide Y (NPY) neuronal projections from the arcuate nucleus (ARC) have been proposed to target corticotropin releasing factor (CRF)-positive neurons in the paraventricular nucleus (PVN) as part of the ARC-PVN axis.	reach	p(HGNC:NOL3)	directlyIncreases	act(p(HGNC:CRH))
e4fee956-2702-4fb5-ba71-186f16515f20	0.95	12855401	Neuropeptide Y (NPY) neuronal projections from the arcuate nucleus (ARC) have been proposed to target corticotropin releasing factor (CRF)-positive neurons in the paraventricular nucleus (PVN) as part of the ARC-PVN axis.	reach	p(HGNC:NPY)	directlyIncreases	act(p(HGNC:CRH))
d1e1357a-b711-4951-b4c8-e0e762513749	0.95	12864761	Because interleukin-2 can activate the hypothalamus and stimulate the release of Corticotropin releasing Factor (CRF), interleukin-2 could link a putative immunological cause of cluster headache with the observed hypothalamic activation.	reach	p(HGNC:IL2)	directlyIncreases	act(p(HGNC:CRH))
3eca5b14-051a-4051-8e93-9abe359ec401	0.95	12970166	In representatives of all nonmammalian vertebrates, CRH has also been shown to induce TSH secretion, acting directly at the level of the pituitary.	reach	p(HGNC:CRH)	directlyIncreases	act(p(UP:P22265))
3eca5b14-051a-4051-8e93-9abe359ec401	0.95	12970166	We conclude that CRH induced TSH secretion is mediated by CRH-R2 expressed on thyrotropes.	reach	p(HGNC:CRH)	directlyIncreases	act(p(UP:P22265))
3eca5b14-051a-4051-8e93-9abe359ec401	0.95	12970166	We have investigated which cell types and receptors are involved in CRH induced TSH release in the chicken (Gallus gallus).	reach	p(HGNC:CRH)	directlyIncreases	act(p(UP:P22265))
34fc3f2b-71ec-4eb2-ace5-5e4c766d68e9	0.95	1313780	ACTH secretion initiated within 5 sec of exposure of the cells to corticotropin releasing factor (CRF), arginine vasopressin (AVP), oxytocin (OT) or angiotensin II (A-II) and reached a maximum within 20-40 sec.	reach	p(HGNC:POMC)	directlyIncreases	act(p(HGNC:CRH))
21ddcbb4-72de-4741-b0db-51de2afdb5d1	0.86	1315254	The results indicate that : 1) GRP affects ACTH secretion indirectly at a suprapituitary level -- possibly in the hypothalamus -- by stimulating the release of AVP and CRH to the pituitary portal blood; and 2) GRP acts directly at the pituitary level to augment the effect of AVP and CRH on the corticotrophs.	reach	p(HGNC:GRP)	directlyIncreases	act(p(HGNC:CRH))
cd0be38c-46d9-41df-9316-c42c10644a16	0.86	1327406	We tested the hypothesis that CRH stimulation of beta-END (measured by radioimmunoassay) from hypothalamic explants is dependent on : (1) ovine CRH dose, (2) pattern and sequence of CRH stimulation, (3) androgen status, and (4) hypothalamic age.	reach	p(HGNC:CRH)	directlyIncreases	act(p(UP:B7I895))
fab8b1cc-f85d-4363-984d-9f00bba2d4bd	0.95	1328921	These in vivo data strongly suggest that TNF-alpha stimulates ACTH secretion, at least in part, by triggering hypothalamic CRH release.	reach	p(HGNC:TNF)	directlyIncreases	act(p(HGNC:CRH))
12b2b198-cbb3-40e3-a990-31df40e7264c	0.95	1331840	CRH and AVP antisera each prevented the effect of AVP (800 pmol) on ACTH secretion, whereas the beta-ENDir response to AVP was only inhibited by about 60% by the antisera.	reach	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:AVP))
141fa093-9bd0-4305-97fa-db0784ae0ee2	0.98	1355581	In these subjects, the simultaneous administration of CRH and TRH significantly reduced the GH response to TRH, as assessed by both the maximal GH mean peak +/- SE (2.18 +/- 0.67 v 9.2 +/- 1.26 micrograms/L, P less than 0.005) and the area under the curve (AUC) +/- SE (187 +/- 32 v 567 +/- 35 micrograms.min/L, P less than.001).	reach	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:GH1))
141fa093-9bd0-4305-97fa-db0784ae0ee2	0.98	1355581	Our data demonstrate that the paradoxical GH response to TRH in patients with type 1 diabetes mellitus is blocked by CRH administration.	reach	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:GH1))
141fa093-9bd0-4305-97fa-db0784ae0ee2	0.98	1355581	We have previously reported that corticotropin releasing hormone (CRH) inhibits GH response to growth hormone releasing hormone (GHRH) in normal subjects, possibly by an increased release of somatostatin.	reach	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:GH1))
dc7d303f-591d-43a3-8da2-274bd24c3cfa	0.95	1400870	Although corticotropin releasing hormone (CRH) acutely suppresses gonadotropin releasing hormone (GnRH) secretion in animal models, its effect on the hypothalamic-pituitary-gonadal axis in humans is not well defined.	reach	p(HGNC:CRH)	directlyDecreases	act(p(PFAM:PF00446))
560be0f2-92c5-4feb-bc02-61fb1b831db3	0.94	14512435	LIF potently induces pituitary proopiomelanocortin (POMC) gene transcription and ACTH secretion and potentiates CRH induction of POMC.	reach	p(HGNC:LIF)	directlyIncreases	act(p(HGNC:CRH))
748b2c49-5312-484c-b296-ae06ea1072ae	0.95	1465198	Preinfusion of alpha-helical corticotropin releasing factor (2500 pmol) had no significant effect on stress induced c-fos expression in the ventrolateral septum or paraventricular nucleus.	reach	p(HGNC:CRH)	directlyIncreases	p(HGNC:FOS)
748b2c49-5312-484c-b296-ae06ea1072ae	0.95	1465198	These results show that corticotropin releasing factor induces a specific pattern of c-fos expression in localized regions of the amygdala, hypothalamus and septum, which may indicate a corresponding pattern of neural activation.	reach	p(HGNC:CRH)	directlyIncreases	p(HGNC:FOS)
726682bd-7c14-4707-ae9a-02e7a46bce8e	0.95	14657255	Activation of CRH receptors type 1 (CRH-R1) by CRH or urocortin (UCN) leads to stimulation of multiple G proteins with consequent effects on diverse signaling cascades in a tissue specific manner.	reach	p(HGNC:UCN)	directlyIncreases	act(p(HGNC:CRH))
b5aecbbc-a7c8-41c9-826f-5ab542fb8702	1.0	14659570	In addition, high doses of CRH are required to produce LH, which is known to be mediated by 5-HT excitation, and the CRHR2 agonist urocortin II (UCN II) produces LH at much lower doses than does CRH.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:CRHR2))
