INDRA UUID	Confidence	Citation Source	Citation Reference	Evidence	Subject	Predicate	Object
2ed1a610-a93a-424a-bfd1-0ea0ba7a6537	0.65	PubMed	17636754	Here, we also show that p60TRP, which interacts with PP2A [XREF_BIBR], induces enhanced cleavage of the phosphorylated Mapt protein and increases PP2A activity, consistent with previous reports demonstrating an association between PP2A and Jnk activity in tauopathy [XREF_BIBR, XREF_BIBR, XREF_BIBR].	p(HGNC:BHLHB9)	directlyIncreases	act(p(HGNC:MAPT, pmod(Ph)))
4ec9b2e4-9c63-4856-9a46-1e283b2deb5c	0.94	PubMed	13170905	We propose that BIN1 mediates AD risk by modulating Tau pathology.	p(HGNC:BIN1)	directlyIncreases	act(p(HGNC:MAPT))
4ec9b2e4-9c63-4856-9a46-1e283b2deb5c	0.94	PubMed	23399914	We propose that BIN1 mediates AD risk by modulating Tau pathology.	p(HGNC:BIN1)	directlyIncreases	act(p(HGNC:MAPT))
4ec9b2e4-9c63-4856-9a46-1e283b2deb5c	0.94	PubMed	23399914	Taken together, these observations suggest that increased BIN1 expression might modulate Tau pathology in pre-pathological stages.	p(HGNC:BIN1)	directlyIncreases	act(p(HGNC:MAPT))
4ec9b2e4-9c63-4856-9a46-1e283b2deb5c	0.94	PubMed	16851220	We were also able to show that BIN1 and Tau were directly interacting together in vitro and that human Tau toxicity observed in Drosophila melanogaster was partly suppressed by the silencing of the Drosophila BIN1 ortholog [XREF_BIBR].	p(HGNC:BIN1)	directlyIncreases	act(p(HGNC:MAPT))
dfe85d61-18c7-428a-89bf-d0196a8822ce	0.65	PubMed	18650538	However, the reduced fibrosis and LV hypertrophy and preservation of tau in the post-MI hearts of rats treated with C16 raises the question of whether under some conditions ACE2 might adversely affect the heart.	a(PUBCHEM:985)	directlyIncreases	act(p(HGNC:MAPT))
29e86e85-728d-47b7-9c2e-14357eb40c3b	0.92	PubMed	17765006	These qualitative results suggest that CRF induces tau-P in vivo, which accumulates in dendrites and axons, and may cause blockages that are consistent with impaired axon transport.	p(HGNC:C1QL1)	directlyIncreases	act(p(HGNC:MAPT))
29e86e85-728d-47b7-9c2e-14357eb40c3b	0.92	PubMed	17765006	We find that CRF treatment induces tau-P in a manner similar to that reported with stress models in vivo, and demonstrate that the axon transport deficits observed in our model involves CREB phosphorylation and is reliant on tau-P via GSK activation.	p(HGNC:C1QL1)	directlyIncreases	act(p(HGNC:MAPT))
29e86e85-728d-47b7-9c2e-14357eb40c3b	0.92	PubMed	17765006	To probe the functional relevance of CRF induced tau-P, we monitored changes in axon transport of two critical processes, energetics (i.e. mitochondria) and a major neuronal growth factor, BDNF, as a function of CRF treatment.	p(HGNC:C1QL1)	directlyIncreases	act(p(HGNC:MAPT))
3e6e688f-4658-40ce-94c5-1cce8ebb68c8	0.65	PubMed	18439393	These results are indeed in agreement with other experiments showing that activated CaMKII preferentially targets Ser262 of Tau [XREF_BIBR].	p(FPLX:"CAMK2_complex")	directlyIncreases	act(p(HGNC:MAPT))
9da2c937-a7e6-474e-9dbd-5da77a972171	0.65	PubMed	22025902	These findings suggest that enhanced cAMP could mediate the clearance of tau by the UPS [XREF_BIBR].	a(CHEBI:17489)	directlyIncreases	act(p(HGNC:MAPT))
0b1c1484-0d11-4da1-81af-f00bb3d0e4b3	0.98	PubMed	21232757	</sb:maintitle> </sb:title> <sb:volume-nr> 163 </sb:volume-nr> </sb:series> <sb:date> 1989 </sb:date> </sb:issue> <sb:pages> <sb:first-page> 1505 </sb:first-page> <sb:last-page> 1511 </sb:last-page> </sb:pages> </sb:host> </sb:reference> </ce:bib-reference> <ce:bib-reference id="BIB65"> <ce:label> 65 </ce:label> <sb:reference> <sb:contribution langtype="en"> <sb:authors> <sb:author> <ce:given-name> J. </ce:given-name> <ce:surname> Litersky </ce:surname> </sb:author> <sb:author> <ce:given-name> G. </ce:given-name> <ce:surname> Johnson </ce:surname> </sb:author> </sb:authors> <sb:title> <sb:maintitle> Phosphorylation by cAMP dependent protein kinase inhibits the degradation of tau by calpain </sb:maintitle> </sb:title> </sb:contribution> <sb:host> <sb:issue> <sb:series> <sb:title> <sb:maintitle> J. Biol.	p(FPLX:CAPN)	directlyIncreases	act(p(HGNC:MAPT))
0b1c1484-0d11-4da1-81af-f00bb3d0e4b3	0.98	PubMed	20181173	In neurons, IU1 surprisingly triggered calpain mediated Tau cleavage, but failed to enhance proteasomal degradation of Tau [XREF_BIBR].	p(FPLX:CAPN)	directlyIncreases	act(p(HGNC:MAPT))
0b1c1484-0d11-4da1-81af-f00bb3d0e4b3	0.98	PubMed	16828627	This calpain inhibitor is highly effective in preventing calpain mediated cleavage of dynamin 1 and tau in cultured hippocampal neurons.	p(FPLX:CAPN)	directlyIncreases	act(p(HGNC:MAPT))
0b1c1484-0d11-4da1-81af-f00bb3d0e4b3	0.98	PubMed	7824677	At 48 h after insult, CSF levels of 14-3-3beta, 14-3-3zeta, and calpain cleavage products of alpha-spectrin and tau were quantified.	p(FPLX:CAPN)	directlyIncreases	act(p(HGNC:MAPT))
0b1c1484-0d11-4da1-81af-f00bb3d0e4b3	0.98	PubMed	17252861	To determine whether calpain promotes tau toxicity by cleaving tau directly, we made specific mutations to alter the putative calpain cleavage sites on tau that are predicted to produce the toxic 17 kD fragment.	p(FPLX:CAPN)	directlyIncreases	act(p(HGNC:MAPT))
0b1c1484-0d11-4da1-81af-f00bb3d0e4b3	0.98	PubMed	17252861	Given that tau toxicity is suppressed under conditions where calpain levels are genetically reduced, we are currently making calpain over-expressing transgenic lines to test whether elevated levels of calpain enhance tau toxicity.	p(FPLX:CAPN)	directlyIncreases	act(p(HGNC:MAPT))
0b1c1484-0d11-4da1-81af-f00bb3d0e4b3	0.98	PubMed	16846010	Abeta treatment of cultured neurons leads to calpain activation and production of Tau 45-230, suggesting that this tau fragment is generated by the action of calpain [XREF_BIBR].	p(FPLX:CAPN)	directlyIncreases	act(p(HGNC:MAPT))
0b1c1484-0d11-4da1-81af-f00bb3d0e4b3	0.98	Other	sparser:Unknown	Aβ treatment of cultured neurons leads to calpain activation and production of Tau 45–230 , suggesting that this tau fragment is generated by the action of calpain [ xref ].	p(FPLX:CAPN)	directlyIncreases	act(p(HGNC:MAPT))
0b1c1484-0d11-4da1-81af-f00bb3d0e4b3	0.98	PubMed	11363471	Recently a " 17 kD " calpain induced Tau fragment, comprising residues 45-230 (molecular weight [MW], 18.7 kD), was proposed to mediate Abeta induced toxicity.	p(FPLX:CAPN)	directlyIncreases	act(p(HGNC:MAPT))
0202f87b-0b63-4f42-8062-192935f06434	0.65	PubMed	17051380	Calpain activation promoted the cleavage of the microtubule associated protein tau, leading to its accumulation [XREF_BIBR].	p(IP:IPR022684)	directlyIncreases	act(p(HGNC:MAPT))
7719d85d-38cc-42c5-93ca-9bcffea86580	0.99	PubMed	5785840	Taken together, these results suggest that the caspase-3 cleavage product of Tau may contribute to the progression of neuronal cell death in Alzheimer 's disease.	p(HGNC:CASP3)	directlyIncreases	act(p(HGNC:MAPT))
7719d85d-38cc-42c5-93ca-9bcffea86580	0.99	PubMed	11445954	As expected, induction of caspase-3 activation and cleavage of tau protein at its specific site (aspartic acid 421) was observed by Western blot and immunofluorescence analyses in mice neuronal primary cultures infected with HSV-1.	p(HGNC:CASP3)	directlyIncreases	act(p(HGNC:MAPT))
7719d85d-38cc-42c5-93ca-9bcffea86580	0.99	Other	sparser:Unknown	As expected, induction of caspase-3 activation and cleavage of tau protein at its specific site (aspartic acid 421) was observed by Western blot and immunofluorescence analyses in mice neuronal primary cultures infected with HSV-1.	p(HGNC:CASP3)	directlyIncreases	act(p(HGNC:MAPT))
7719d85d-38cc-42c5-93ca-9bcffea86580	0.99	PubMed	11445954	Therefore, the aim of the present study was to evaluate at the cellular level if another event associated with neurodegeneration, such as caspase-3 induced cleavage of tau, could also be triggered by HSV-1 infection in primary neuronal and astrocyte cultures.	p(HGNC:CASP3)	directlyIncreases	act(p(HGNC:MAPT))
7719d85d-38cc-42c5-93ca-9bcffea86580	0.99	PubMed	17713250	In cells, hyperphosphorylation of tau at several residues and cleavage of tau at D421, the preferential cleavage site of caspase-3, enhanced the secretion of tau.	p(HGNC:CASP3)	directlyIncreases	act(p(HGNC:MAPT))
7719d85d-38cc-42c5-93ca-9bcffea86580	0.99	PubMed	16163038	Tau proteolysis was completely prevented by caspase-3 inhibition but unaffected by neither the proteasome system nor mu-calpain activity blockade.	p(HGNC:CASP3)	directlyIncreases	act(p(HGNC:MAPT))
7719d85d-38cc-42c5-93ca-9bcffea86580	0.99	Other	sparser:Unknown	In IGF-1 pretreatment group, the cell morphology was improved, the viability of cells was increased, and caspase-3 activation and hyperphosphorylation of tau (Ser396) were reduced.	p(HGNC:CASP3)	directlyIncreases	act(p(HGNC:MAPT))
7719d85d-38cc-42c5-93ca-9bcffea86580	0.99	PubMed	18869506	Caspase-3 activity was also significantly increased (42%) 2 weeks post-injection with lentiviral Abeta 1-42 (XREF_FIG) in the absence of p-Tau, but an 8-fold increase was detected at 4 weeks, when both Abeta 1-42 and p-Tau were detected.	p(HGNC:CASP3)	directlyIncreases	act(p(HGNC:MAPT))
7719d85d-38cc-42c5-93ca-9bcffea86580	0.99	PubMed	21098975	Therefore, the aim of the present study was to evaluate at the cellular level if another event associated with neurodegeneration, such as caspase-3 induced cleavage of tau, could also be triggered by HSV-1 infection in primary neuronal and astrocyte cultures.	p(HGNC:CASP3)	directlyIncreases	act(p(HGNC:MAPT))
7719d85d-38cc-42c5-93ca-9bcffea86580	0.99	PubMed	21098975	As expected, induction of caspase-3 activation and cleavage of tau protein at its specific site (aspartic acid 421) was observed by Western blot and immunofluorescence analyses in mice neuronal primary cultures infected with HSV-1.	p(HGNC:CASP3)	directlyIncreases	act(p(HGNC:MAPT))
7719d85d-38cc-42c5-93ca-9bcffea86580	0.99	PubMed	20152248	Furthermore, caspase-3 cleavage at D421 increases tau release.	p(HGNC:CASP3)	directlyIncreases	act(p(HGNC:MAPT))
7719d85d-38cc-42c5-93ca-9bcffea86580	0.99	PubMed	11162250	Taken together, these results suggest that the caspase-3 cleavage product of Tau may contribute to the progression of neuronal cell death in Alzheimer 's disease.	p(HGNC:CASP3)	directlyIncreases	act(p(HGNC:MAPT))
c5e41756-b267-4456-9752-8cae6481a929	0.65	PubMed	19572014	Abeta * CaSR signalling in NAHAs also drives exosomal release of toxic hyper-phosphorylated Tau proteins, nitric oxide, and VEGF-A.	p(HGNC:CASR)	directlyIncreases	act(p(HGNC:MAPT, pmod(Ph)))
1f342597-a431-40ee-ae5d-faec44d542a4	0.65	PubMed	2634231	Cat increased plasma Tau and Orn.	p(HGNC:CAT)	directlyIncreases	act(p(HGNC:MAPT))
d972711e-108c-4b21-be7e-4b26ce662bcf	0.65	PubMed	14470397	Accordingly, double tg mice expressing mutant Tau under the mThy-1 promoter and GSK3beta (to enhance Tau phosphorylation) were treated with CBL and evaluated neuropathologically.	p(HGNC:CBL)	directlyIncreases	act(p(HGNC:MAPT))
1e22258e-2656-43cb-a6a6-02be4d8c56f4	0.65	PubMed	21980472	Thus, CCI increased tau immunoreactivity in a multifocal fashion in the brains of 3xTg-AD mice.	p(UP:P32954)	directlyIncreases	act(p(HGNC:MAPT))
d190a6db-71aa-4d8b-a882-e9f3ea935dfa	0.65	PubMed	17769158	After administration of CCl 4, the levels of FFA in rats given separate treatments of TAU or SIL were the same as those treated with CCl 4 alone, while FFA levels were restored to almost normal values when rats were given TAU+SIL.	a(PUBCHEM:51039)	directlyIncreases	act(p(HGNC:MAPT))
04829459-41fd-4942-a989-bc5d4aec0840	0.92	PubMed	17568129	PICALM was found to co-localize and immunoprecipitate with hyperphosphorylated and misfolded Tau from brains of AD patients XREF_BIBR, while CD2AP was found to modulate Tau toxicity in Drosophila XREF_BIBR.	p(HGNC:CD2AP)	directlyIncreases	act(p(HGNC:MAPT))
04829459-41fd-4942-a989-bc5d4aec0840	0.92	PubMed	20200537	In addition, RNA interference mediated disruption of cindr, the fly ortholog of CD2AP, enhances Tau toxicity in Drosophila.	p(HGNC:CD2AP)	directlyIncreases	act(p(HGNC:MAPT))
04829459-41fd-4942-a989-bc5d4aec0840	0.92	PubMed	25051234	PICALM was found to co-localize and immunoprecipitate with hyperphosphorylated and misfolded Tau from brains of AD patients XREF_BIBR, while CD2AP was found to modulate Tau toxicity in Drosophila XREF_BIBR.	p(HGNC:CD2AP)	directlyIncreases	act(p(HGNC:MAPT))
032038e9-5313-40f2-9537-e4394e82159d	0.65	PubMed	21085742	In addition, the presence of active cdc2 in the neuronal cytoplasm leads to phosphorylation of high affinity substrates that are unique or abundant in differentiated neurons, i.e. adult isoforms of tau.	p(HGNC:CDK1)	directlyIncreases	act(p(HGNC:MAPT))
060068a0-b28d-42d2-8df4-5831bcc610df	0.95	Other	sparser:Unknown	In this particular study [ xref ], elevated c-Abl activity correlated with downstream Cdk5 activation and phosphorylation of tau at PHF1/AT8, although other studies have revealed that c-Abl, as well as the Abl-related gene (Arg) tyrosine kinase, can phosphorylate tau directly at Tyr 394 [ xref , xref ].	p(HGNC:CDK5)	directlyIncreases	act(p(HGNC:MAPT))
060068a0-b28d-42d2-8df4-5831bcc610df	0.95	PubMed	14674976	In short-term animals, CDK5 knockdown showed reduction of CDK5, reversed Tau aggregation, and improved spatial memory compared to scrambled treated old 3xTg-AD mice.	p(HGNC:CDK5)	directlyIncreases	act(p(HGNC:MAPT))
060068a0-b28d-42d2-8df4-5831bcc610df	0.95	PubMed	17586722	In short-term animals, CDK5 knockdown showed reduction of CDK5, reversed Tau aggregation, and improved spatial memory compared to scrambled treated old 3xTg-AD mice.	p(HGNC:CDK5)	directlyIncreases	act(p(HGNC:MAPT))
b46c94e1-43d0-475f-a129-7ad1491b2c27	0.65	PubMed	20200537	Like FERMT2, RNA interference mediated disruption of aret, the fly ortholog of CELF1, enhances Tau toxicity in a Drosophila model of AD.	p(HGNC:CELF1)	directlyIncreases	act(p(HGNC:MAPT))
1ebb893e-8dc9-4e95-bd1a-41a0de828258	0.86	PubMed	24440524	The involvement of these two families in the mis splicing of Tau is supported by the fact that both CELF2 overexpression and MBNL1 silencing enhance the skipping of Tau exon 2, similar to that observed in the DM1 brain, although the precise mechanisms underlying this reciprocal regulation by MBNL and CELF family members, and in particular, how MBNL1 and MBNL2 precisely contribute to human Tau exon 2 splicing regulation is poorly understood.	p(HGNC:CELF2)	directlyIncreases	act(p(HGNC:MAPT))
1ebb893e-8dc9-4e95-bd1a-41a0de828258	0.86	PubMed	8551318	By using cellular models with a control- or DM1 like splicing pattern of Tau transcripts, we demonstrate that ETR-3 promotes selectively the exclusion of Tau exon 2.	p(HGNC:CELF2)	directlyIncreases	act(p(HGNC:MAPT))
f1072f41-2cbf-4b91-a389-a7aa304f81b6	0.65	PubMed	21439371	Moreover, CELF3 and CELF4 splicing factors promote the inclusion of Tau exon 10.	p(HGNC:CELF3)	directlyIncreases	act(p(HGNC:MAPT))
569a0c89-de42-43f6-8704-2ceea721b563	0.92	PubMed	21439371	CELF4 promotes Tau exon 2 splicing whereas CELF2 represses it.	p(HGNC:CELF4)	directlyIncreases	act(p(HGNC:MAPT))
569a0c89-de42-43f6-8704-2ceea721b563	0.92	PubMed	21439371	CELF4 has also been shown to promote Tau exon 10 inclusion but the potential regulation of Tau exon 10 splicing by CELF2 remains unexplored.	p(HGNC:CELF4)	directlyIncreases	act(p(HGNC:MAPT))
569a0c89-de42-43f6-8704-2ceea721b563	0.92	PubMed	21439371	In this paper, we used HeLa and T98 cells, in which the endogenous expression of CELF4 and CELF2 is lacking, to show that the ectopic expression of CELF4 promotes Tau exon 10 inclusion whereas CELF2 represses it.	p(HGNC:CELF4)	directlyIncreases	act(p(HGNC:MAPT))
47543b11-4ca9-4abb-80dd-986c9385d470	0.65	PubMed	18509022	Second, Cep164 triggers axoneme extension by recruiting Tau tubulin kinase 2 (Ttbk2).	p(HGNC:CEP164)	directlyIncreases	act(p(HGNC:MAPT))
30d82f5b-6dc2-4815-b87f-dbc32262369f	0.65	PubMed	18821413	Immunohistochemical index of phospho-tau (AT8) showed that there was a subtle deposition of AT8-IR in the hippocampal neuronal processes in the brains of non diabetic SAMP8 mice (XREF_FIG, inlet, arrowhead), which was found to increase in the hippocampal neuronal processes of diabetic SAMP8 mice (XREF_FIG, inlet, arrowheads) suggesting that HF induced T2DM in SAMP8 mice promoted increased deposition of phospho-tau, a trend toward Alzheimer like changes.	p(HGNC:CFH)	directlyIncreases	act(p(HGNC:MAPT))
af78100a-916c-4463-b8ab-47bf5775fb67	0.65	PubMed	18780705	To circumvent these problems, we have developed a transgenic mouse model, expressing a tau-EGFP fusion protein driven by the ChAT promoter.	p(HGNC:CHAT)	directlyIncreases	act(p(HGNC:MAPT))
8ffe3646-c413-4eae-927e-941ced00f302	0.65	PubMed	18989761	Therefore, to obtain the intensity of peaks from ChoCC, the intensity of another CH 2 triplet signal of Tau (3.39 - 3.47 ppm) was subtracted from the total intensity of all peaks in the chemical shift region of 3.16 - 3.31 ppm.	p(PFAM:PF00307)	directlyIncreases	act(p(HGNC:MAPT))
8b146ca1-f208-4479-8848-89beb57e75ca	0.65	PubMed	22072916	Smaller studies also found differing levels of brain activation by COMT Val158Met and the MAPT H1/H2 haplotype [XREF_BIBR, XREF_BIBR], though it is unclear whether these can be attributed to sample size issues or differences in disease duration or stages at time of imaging which might have influenced these results.	p(HGNC:COMT, var(p.Val158Met))	directlyIncreases	act(p(HGNC:MAPT))
fd9a3cb7-80f1-4fac-8eeb-6f2204f18386	0.95	PubMed	18357710	Exosomes in CSF from AD patients and control subjects contain Tau and can induce Tau aggregation in cultured N2a cells.	p(HGNC:CSF2)	directlyIncreases	act(p(HGNC:MAPT))
fd9a3cb7-80f1-4fac-8eeb-6f2204f18386	0.95	PubMed	16894195	However, his CSF showed reduced Abeta42 and increased p-tau, strongly suggestive of Alzheimer 's disease.	p(HGNC:CSF2)	directlyIncreases	act(p(HGNC:MAPT))
fd9a3cb7-80f1-4fac-8eeb-6f2204f18386	0.95	PubMed	21994154	CSF QUIN is thus elevated during HIV infection despite antiretroviral therapy and could indirectly contribute to impaired PM by influencing the formation of pTau.	p(HGNC:CSF2)	directlyIncreases	act(p(HGNC:MAPT))
fd9a3cb7-80f1-4fac-8eeb-6f2204f18386	0.95	PubMed	17711239	The typical CSF pattern of AD consists of decreased levels of Abeta 42 and increased values of t-tau or p-tau.	p(HGNC:CSF2)	directlyIncreases	act(p(HGNC:MAPT))
fd9a3cb7-80f1-4fac-8eeb-6f2204f18386	0.95	PubMed	19099842	Experimental, neuropathological and cerebrospinal fluid (CSF) studies support tau and amyloid-beta (Abeta) relevance in Parkinson 's disease (PD) related dementia.	p(HGNC:CSF2)	directlyIncreases	act(p(HGNC:MAPT))
