INDRA UUID	Confidence	Citation Source	Citation Reference	Evidence	Subject	Predicate	Object
9d0ad77a-9109-4d85-aac5-1a624b8141b2	1.0	PubMed	4992923	In contrast, PDGF-BB induced depletion of p27kip1 and increased cyclins D1 and E levels and CDK2 and CDK4 activities.	p(FPLX:"PDGF_BB")	directlyIncreases	act(p(HGNC:CDKN1B))
26308313-e121-4d58-8969-3f635fe73ed3	1.0	PubMed	23688634	Disruption of the PRC2 complex caused by siRNA to Ezh2 increased tumor suppressors of cyclin dependent kinase inhibitor family members of p16 (CDKN2A, NK4a), p21, and p27 (CDKN1B, KIP1).	p(FPLX:"PRC2_complex")	directlyDecreases	act(p(HGNC:CDKN1B))
3fefbc01-ffa2-4ed7-89bf-b398222ff95f	1.0	PubMed	PMC6657054	By causing cytoplasmic mislocation of p27 and p21, the Akt oncogenic kinase functionally inactivates these nuclear tumor suppressor proteins.	p(FPLX:AKT)	directlyDecreases	act(p(HGNC:CDKN1B))
6f439dc6-0507-448d-bd06-00c37162024b	1.0	PubMed	24335962	Studies have shown that Akt inhibits p27 expression via the transcription factor Forkhead Box O (FoxO) (XREF_BIBR).	p(FPLX:AKT)	directlyDecreases	p(HGNC:CDKN1B)
aa7740cb-9912-41ef-bfb5-295e74bc9a95	1.0	PubMed	22360859	Akt upregulation can promote cell growth by inactivating the negative cell-cycle regulators p21 and p27.	p(FPLX:AKT)	directlyIncreases	act(p(HGNC:CDKN1B))
29ec86f3-6d23-4f7b-a375-02cee09bad8e	1.0	PubMed	19459784	In agreement, inactivation of PKB and Akt activity in ALCL cell lines, employing small molecule inhibitors, results in up-regulation of p27 kip1 levels and induction of cell-cycle arrest [XREF_BIBR].	p(FPLX:AKT)	directlyIncreases	p(HGNC:CDKN1B)
feb99803-b660-4dd0-8532-bdd4bde5aa32	1.0	PubMed	23889988	Akt phosphorylates the CDK inhibitors, p21 and p27, and inhibits their antiproliferative effects (XREF_BIBR; XREF_BIBR).	p(FPLX:AKT)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph))
22bdbb16-227d-4209-abcc-4929c1809ca8	1.0	PubMed	12244301	Active (myristoylated) Akt phosphorylated wild-type p27 in vivo but was unable to phosphorylate a T157A p27 mutant.	p(FPLX:AKT)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph), var(p.Thr157Ala))
33fed42e-2dc8-45fa-ac3b-86ade60a2fa2	1.0	PubMed	16780593	In both cases we found that Akt phosphorylates p27 at serine 10.	p(FPLX:AKT)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph, 10))
5aab2317-3bf2-4c07-a87e-2443713af955	1.0	PubMed	16780593	In both cases we found that Akt phosphorylates p27 at serine 10.	p(FPLX:AKT)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph, Ser))
bc98a2b1-4971-420e-8a15-d23efb54a57f	1.0	PubMed	16780593	His Akt phosphorylated p27 at S10 as determined by phospho specific S10 antibody and the reaction was inhibited by an Akt inhibitor.	p(FPLX:AKT)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph, Ser, 10))
126f12d0-c227-4598-9379-4b4ba7522c6e	1.0	PubMed	25965299	The nuclear localisation signal of p27 contains an AKT consensus site at threonine 157, and phosphorylation of this threonine residue on p27 by AKT inhibits p27 's import to the nucleus.	p(FPLX:AKT)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph, Thr))
d2eea77f-1a2c-475d-b312-e7d3c575f25d	1.0	PubMed	23707388	Phosphorylation of p27 at threonine 157 (T157) by AKT prevents its association with importin alpha and nuclear re-entry during G1 [XREF_BIBR].	p(FPLX:AKT)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph, Thr, 157))
1abea639-cd21-4c2f-b334-796cc12df854	1.0	PubMed	23707388	For example, p27 phosphorylation at T157and T198 in the cytoplasm is mediated by AKT that also influences G1 progression [XREF_BIBR, XREF_BIBR, XREF_BIBR].	p(FPLX:AKT)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph, Thr, 198))
1dadf125-8799-4e6f-a884-04dff203ee3a	1.0	PubMed	23383273	Activation of Akt also promoted the H. pylori induced ubiquitination of the cellular regulators p53, p21 Cip1, p27 kip1, Caspase9, PDCD4, BAD, and IkappaBalpha and the accumulation of ubiquitinated aggregates.	p(FPLX:AKT)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ub))
e2b6d9fb-f356-41d0-97b8-4746dde4cc0c	1.0	PubMed	26969300	Inhibition of Akt phosphorylation through knockdown of SOX2 was found to elevate protein expressions of pro apoptotic factors Bad and Fas, induce cleavage of caspase-9 and caspase-3, promote expression of p21 and p27, and suppress expression of cyclin-E compared to the corresponding levels in untreated controls.	p(FPLX:AKT, pmod(Ph))	directlyDecreases	p(HGNC:CDKN1B)
31e71be7-386e-41b0-be96-4bb070fabade	1.0	PubMed	22178131	Additionally, the HCC827-TM4SF5 clones not only enhanced and sustained EGFR and Akt phosphorylation but also enhanced TM4SF5 expression and p27 Ser10 phosphorylation, which is known to cause its cytosolic localization, although their levels were slightly differential between clones (B).	p(FPLX:AKT, pmod(Ph))	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph, Ser, 10))
8516d431-1410-43cc-b554-f254cf89be6e	1.0	PubMed	6587596	Expression of a kinase dead dominant negative Akt mutant in the U87MG.DeltaEGFR cells similarly resulted in up-regulation of p27 and down-regulation of tumorigenicity in vivo.	p(FPLX:AKT, var(p.?))	directlyDecreases	act(p(HGNC:CDKN1B))
11059136-b4ba-4cd4-bc28-623177247117	1.0	PubMed	25399650	Third, AMPK inhibition with compound C or silencing AMPK activity by AMPKalpha siRNA markedly limits the p27 Kip1 protein upregulation in glioma cells.	p(FPLX:AMPK)	directlyDecreases	act(p(HGNC:CDKN1B))
58556581-01b3-4432-9c3f-b17349601b54	1.0	PubMed	25399650	Inhibition of AMPK via activation of the 26S proteasome induces p27 Kip1 degradation.	p(FPLX:AMPK)	directlyIncreases	act(p(HGNC:CDKN1B))
ac7c9e35-fe10-4017-9358-58ff34475d54	1.0	PubMed	25515931	AMPK directed phosphorylation of p27 is associated with p27 's function toward autophagy [XREF_BIBR] whereas phosphorylation of p27 by Akt mediates cell survival [XREF_BIBR].	p(FPLX:AMPK)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph))
cd1930bd-f9a1-4837-9f67-3aa69f00bbcf	1.0	PubMed	23707388	For example, AMP activated protein kinase (AMPK) can phosphorylate p27 at T170 located close to the p27 NLS and control its cellular localization [XREF_BIBR].	p(FPLX:AMPK)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph, Thr, 170))
b1b3f756-f705-4e06-861d-c63afb49e7e1	1.0	PubMed	24870804	We have demonstrated that CARP repressed JAB1 mediated AP-1 activation and enhanced p27 nuclei accumulation XREF_BIBR.	p(FPLX:AP1)	directlyDecreases	act(p(HGNC:CDKN1B))
e72e297b-6e33-4c6a-a398-994ec9d03930	1.0	PubMed	19819988	Using specific small interfering RNA (siRNA), we found that BMP-4-induced G (0)/G (1) arrest, and p21 (CIP1) and p27 (KIP1) expressions were mediated by BMP receptor type IA (BMPRIA)-specific Sma- and Mad related protein (Smad) 1/5.	p(FPLX:BMP)	directlyIncreases	p(HGNC:CDKN1B)
b405d8a3-ebdc-4b35-8f7b-27d1ea969175	1.0	PubMed	17448572	Second, the CaM antagonist CMZ increased p27 content in AD cells, and simultaneously decreased phosphorylation of p27 at Thr187 and Akt at Ser473.	p(FPLX:CALM)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph, Thr, 187))
92bf9236-fc34-4755-9d01-6e317e812083	1.0	PubMed	5425016	Inhibition of calpain by either ALLN or by overexpression of calpastatin blocks the degradation of p27.	p(FPLX:CAPN)	directlyDecreases	act(p(HGNC:CDKN1B))
53fa07d9-3011-48ad-823a-c24f7a413c83	1.0	PubMed	6769723	Inhibition of ubiquitin-proteasome pathway, but not inhibition of calpain and caspase activities, up-regulates p27Kip1 protein to a degree comparable with that obtained with anti-HER2 antibodies.	p(FPLX:CAPN)	directlyIncreases	act(p(HGNC:CDKN1B))
2cd7a61b-30d6-488e-b271-d6c5ea8f1b13	1.0	PubMed	21182779	Thus, it is conceivable that the combined effect of cyclin and CDK downregulation and CDK inhibition by pocket proteins and other CKIs accounts for SMIP mediated cell cycle delay in the absence of p27 and p21.	p(FPLX:CDK)	directlyDecreases	act(p(HGNC:CDKN1B))
dead9f29-9182-4121-abc4-4215dc069288	1.0	PubMed	25032860	11 Moreover, the addition of F2,6 BP to total cell lysates was found to increase the cyclin dependent kinase (Cdk)-dependent phosphorylation of its substrate p27 at threonine 187 (T187), a posttranslational modification that targets p27 for degradation (i.e. high Cdk activity suppresses p27 levels).	p(FPLX:CDK)	directlyDecreases	p(HGNC:CDKN1B)
730a097e-3527-4471-8245-5bbb5222ba47	1.0	PubMed	21182779	Thus, it is conceivable that the combined effect of cyclin and CDK downregulation and CDK inhibition by pocket proteins and other CKIs accounts for SMIP mediated cell cycle delay in the absence of p27 and p21.	p(FPLX:CDK)	directlyIncreases	act(p(HGNC:CDKN1B))
87ded296-f6d0-4905-b6fb-cf2d2c84989d	1.0	PubMed	25032860	11 Moreover, the addition of F2,6 BP to total cell lysates was found to increase the cyclin dependent kinase (Cdk)-dependent phosphorylation of its substrate p27 at threonine 187 (T187), a posttranslational modification that targets p27 for degradation (i.e. high Cdk activity suppresses p27 levels).	p(FPLX:CDK)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph, Thr, 187))
9e7ffade-35b3-4e3b-be38-5cae12e00f05	1.0	PubMed	17404436	Down-regulation of p27 (Kip 1) cyclin dependent kinase inhibitor in prostate cancer : distinct expression in various prostate cells associating with tumor stage and grades.	p(FPLX:CDKN)	directlyIncreases	act(p(HGNC:CDKN1B))
3bee1597-56d5-4545-9506-51592228b505	1.0	PubMed	23492774	The observation at the transcription level was faithfully imitated at the protein level, where both enhancement of CK2 activity and CK2 overexpression reduced the protein expression of p27 Kip1 and Bim, while the protein levels were intensified upon CK2 inhibition and PML overexpression, respectively (XREF_FIG).	p(FPLX:CK2)	directlyDecreases	p(HGNC:CDKN1B)
55e80b30-5cc1-4ce7-81e3-853896ecc17d	1.0	PubMed	PMC7225343	We demonstrated that in vitro recombinant Xenopus laevis CK2 can phosphorylate recombinant human p27(KIP1), but this phosphorylation occurs only in the presence of the regulatory beta subunit.	p(FPLX:CK2)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph))
0ac23582-e7fc-4426-88b9-79818d07f1ab	1.0	PubMed	5990143	Expression of p27kip1 protein, an inhibitor of cyclin dependent kinases, was increased by alpha-catenin expression in low density cell cultures.	p(FPLX:CTNNA)	directlyIncreases	p(HGNC:CDKN1B)
d26a58d0-f219-4804-81db-ff66688117fa	1.0	PubMed	18926707	Because p27 can also be ubiquitylated by SCF and cullin 4 (CUL4)-DDB1 (damage specific DNA binding protein 1), which are regulated by CSN, it is possible that p27 turnover is affected by CSN5 and the CSN holocomplex.	p(FPLX:CUL)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ub))
f82b5493-61bf-48ab-bd0e-2a30d3099604	1.0	PubMed	5957789	Inhibition of the caspase activity in vivo promotes an accumulation of full length p27 (KIP1), as well as a decrease in cell proliferation.	p(FPLX:Caspase)	directlyDecreases	act(p(HGNC:CDKN1B))
7d1d3dd3-f1e3-4605-bbdf-fe59e9f04bb5	1.0	PubMed	6105945	Inhibition of caspase (s) in vivo modulates p27KIP1 expression and strongly inhibits proliferation of IB4 cells.	p(FPLX:Caspase)	directlyDecreases	p(HGNC:CDKN1B)
277253a8-a3be-4b5b-b966-6b8efa333f2b	1.0	PubMed	6603688	FP also blocked SB related p21WAF1-CIP1 induction through a caspase independent mechanism and triggered the caspase mediated cleavage of p27KIP1 and retinoblastoma protein.	p(FPLX:Caspase)	directlyIncreases	act(p(HGNC:CDKN1B))
b7b64952-1485-4fd0-8f02-ed9180fdf100	1.0	PubMed	16301112	Over-expressed cofilin disrupts the actin cytoskeleton at the leading edge of the cell and up-regulates p27 (kip1), which is known to be involved in regulating cell motility.	p(FPLX:Cofilin)	directlyIncreases	act(p(HGNC:CDKN1B))
9f69caf9-6cfb-44ec-8013-bdc01b943d14	1.0	PubMed	10508165	We now show that p27 is rapidly and transiently sequestered by cyclin D2-Cdk4 complexes upon activation of Myc and that cyclin D2 is a direct target gene of Myc.	p(FPLX:Cyclin)	directlyDecreases	act(p(HGNC:CDKN1B))
4e6cad8d-8244-4a86-8e56-77834a71406d	1.0	PubMed	19142715	Heightened CDKs and cyclins signal transduction concomitant with loss of p27 was well correlated with loss of functional merlin in Schwannomas.	p(FPLX:Cyclin)	directlyDecreases	p(HGNC:CDKN1B)
49016237-fe6b-4f5b-b7ad-6311e802d25f	1.0	PubMed	23707388	By comparison, Fbxl12 plasmid expression induced degradation of CaMKI, reduced cyclin D1 levels, and increased late phase p27 accumulation (XREF_FIG) compared to control (LacZ) (XREF_FIG).	p(FPLX:Cyclin)	directlyIncreases	act(p(HGNC:CDKN1B))
d89f0527-7b8a-4cd0-975f-c434d06bef62	1.0	PubMed	20837141	We provide evidences that cyclin D1 expression induces an increase of p27 level in the nucleus and the cytoplasm but not the relocation of the protein.	p(FPLX:Cyclin)	directlyIncreases	p(HGNC:CDKN1B)
4fe8113b-bb4c-431e-855d-716cb2e18376	1.0	PubMed	9192873	We further show that cyclin E-CDK2-dependent phosphorylation of p27 results in elimination of p27 from the cell, allowing cells to transit from G1 to S phase.	p(FPLX:Cyclin)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph))
9ebdf91a-8951-4677-81c2-64231b88fc76	1.0	PubMed	26528715	MARCKS knockdown resulted in decreased phosphorylation of p27 kip1 at threonine 187 and serine 10 as well as, kinase interacting with stathmin (KIS), cyclin D1, and Skp2 expression.	p(FPLX:Cyclin)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph, Ser))
90b381fc-b0cc-4b01-aa15-c3d48d83363c	1.0	PubMed	4593914	We now show that cyclin E/cdk2 phosphorylates p27 at a carboxy-terminal threonine residue (T187) in vitro; mutation of this residue to valine stabilises cyclin E/cdk2 complexes.	p(FPLX:Cyclin)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph, Thr))
a8536c84-173c-4fd5-9536-8c4a65ff961c	1.0	PubMed	9192873	We show that expression of cyclin E-CDK2 in murine fibroblasts causes phosphorylation of the CDK inhibitor p27Kip1 on T187, and that cyclin E-CDK2 can directly phosphorylate p27 T187 in vitro.	p(FPLX:Cyclin)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph, Thr, 187))
86586a56-503e-45ef-baa3-8a5150729553	1.0	PubMed	16780593	Cyclin E-CDK2 phosphorylates p27 at threonine 187 (T187) in late G1 phase, initiating p27 ubiquitination and proteasomal degradation [XREF_BIBR - XREF_BIBR].	p(FPLX:Cyclin)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ub))
5383f640-4ac5-436e-8672-31faf5b0d3fc	1.0	PubMed	26996335	TEM8 knock-down attenuated ERK1/2 phosphorylation, down-regulated cyclinD1 expression and upregulated p21 and p27 in osteosarcoma.	p(FPLX:ERK)	directlyDecreases	act(p(HGNC:CDKN1B))
75d6d63f-248e-4081-8593-3bd085d977ac	1.0	PubMed	21840777	In summary, we have shown that decreased expression of MEK and ERK leads to increased p27 expression at both the transcriptional and translational levels.	p(FPLX:ERK)	directlyDecreases	p(HGNC:CDKN1B)
cd65958a-5721-4944-a28a-49af7f1f22c4	1.0	PubMed	19328461	Furthermore, constitutive ERK1/2 activation leads to deregulation of the cdk-inhibitor p27Kip1 either by promoting its degradation or by sequestering p27Kip1 into cyclin D1/cdk4 complexes.	p(FPLX:ERK)	directlyIncreases	act(p(HGNC:CDKN1B))
9b189315-d453-44d6-ab7c-d92d54429728	1.0	PubMed	19959471	Both MAPK and phosphatidylinositol 3-kinase signaling pathways appeared to mediate p27 (Kip1) transcription.	p(FPLX:ERK)	directlyIncreases	p(HGNC:CDKN1B)
ffa8fe67-8731-4939-aa5f-2f6f871a9a08	1.0	PubMed	6867891	Our study shows that high glucose stimulates Erk 1,2 that phosphorylate p27 (Kip1) at serine (178) increasing its expression.	p(FPLX:ERK)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph))
a5f76e7b-a31b-4a31-864f-44a821487783	1.0	PubMed	6867891	Our study shows that high glucose stimulates Erk 1,2 that phosphorylate p27 (Kip1) at serine (178) increasing its expression.	p(FPLX:ERK)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph, Ser))
0baf208f-9dc6-4b06-b606-df203d51e427	1.0	PubMed	23029392	Estrogen induced ERK dependent phosphorylation of p27 on Thr187.	p(FPLX:ERK)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph, Thr, 187))
7a206b1a-762e-435b-970c-6da84f257126	1.0	PubMed	15033176	The decrease in the cell cycle inhibitor p27 (Kip1) in OP cells treated with IGF-I and FGF -2 also appears to be a coordinate effect of the two growth factors.	p(FPLX:FGF)	directlyDecreases	act(p(HGNC:CDKN1B))
4126b7d8-32ad-40fd-b073-f1f98a18691c	1.0	PubMed	15798096	Moreover, mutation of a conserved FOXO response element suppresses p27KIP1 promoter activity, substantiating a regulatory role for this FOXO response element in p27KIP1 promoter transactivation.	p(FPLX:FOXO)	directlyDecreases	act(p(HGNC:CDKN1B))
bde06f13-12d1-4f11-a25e-541b46894083	1.0	PubMed	19885597	Furthermore, depletion of PI3K p85alpha resulted in significant activation of three Forkhead box class O (FoxO) transcription factors, which inhibited the expression of cyclin D1, cdk4 and induced expression of p27 and Kip1.	p(FPLX:FOXO)	directlyDecreases	p(HGNC:CDKN1B)
f1ddae2a-2243-4cfd-bff0-e82502dc2183	1.0	PubMed	19575018	8 Activation of FOXO proteins induces cell-cycle arrest at G1 by upregulating the cyclin dependent kinase (CDK) inhibitors p27 KIP1 and p21 WAF1.	p(FPLX:FOXO)	directlyIncreases	act(p(HGNC:CDKN1B))
363f7d38-36ce-40fe-91ce-e9c69db37acb	1.0	PubMed	21957439	One of the known functions of Foxo is to activate the transcription of the cell cycle inhibitor p27 kip1.	p(FPLX:FOXO)	directlyIncreases	p(HGNC:CDKN1B)
5a1515a9-8837-4485-9b21-06a55b359b5d	1.0	PubMed	18806775	GSK3, either directly or indirectly, negatively regulates p27 Kip1 protein stability because inhibitor treatment increased the p27 Kip1 half-life without inducing increased messenger RNA levels.	p(FPLX:GSK3)	directlyDecreases	act(p(HGNC:CDKN1B))
0e7d0e1c-2867-4434-876f-050827751f5c	1.0	PubMed	21278490	We also see reduction of p27 levels following GSK-3 inactivation or depletion.	p(FPLX:GSK3)	directlyDecreases	p(HGNC:CDKN1B)
be0230ff-4be1-4cd5-a283-92391e7f37bc	1.0	PubMed	18806775	However, phosphorylation of p27 Kip1 by GSK3 has recently been shown to enhance its stability and prohibit cell cycle progression in the absence of growth factors 31, which contrasts with increased p27 Kip1 levels after GSK3 inhibition in MLL transformed cells.	p(FPLX:GSK3)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ph))
b54bee34-da05-4771-8bda-710b0c825404	1.0	PubMed	12504026	We found that addition of GST-CAND1 but not the same amount of GST inhibited p27 ubiquitination.	p(FPLX:GST)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ub))
cd3e3b33-f695-429e-b0f4-2bd42fab4519	1.0	PubMed	24346863	Additionally, the use of simvastatin plus classII histone deacetylase (HDAC) inhibitor (MC1568) induced further overexpression of p27 KIP1 by inhibiting HDAC5 induction originated from downregulated EZH2 in CRC cells and synergistically led to considerable antiproliferative effects.	p(FPLX:HDAC)	directlyIncreases	p(HGNC:CDKN1B)
d2ecf39b-5e5e-4cd8-b00e-89287cbecb5b	1.0	PubMed	26223520	In line with an HIF independent upregulation of p27 mRNA, the hypoxic p27 level was not changed by PHD2, the main regulator of HIF, knockdown.	p(FPLX:HIF)	directlyIncreases	act(p(HGNC:CDKN1B))
5b29e4db-5ece-4a40-b817-3bb7be91fdb0	1.0	PubMed	21054888	Oridonin induces apoptosis and senescence in colorectal cancer cells by increasing histone hyperacetylation and regulation of p16, p21, p27 and c-myc.	p(FPLX:Histone)	directlyIncreases	p(HGNC:CDKN1B, pmod(Ac))
905950fd-81e0-4676-8f3d-db02525146ae	1.0	PubMed	26454216	Although it has been reported that menin regulates pancreatic islet growth by promoting histone methylation of p18 and p27, it is poorly understood whether menin could affect the DNA methylation status, a regular pathway leading to aberrant cell cycle factor deregulation.	p(FPLX:Histone)	directlyIncreases	p(HGNC:CDKN1B, pmod(Me))
